S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.154	0.01027	0.00187	0.58824	-2.63904	12.0	2.01702	1.34987	1.25599	1.22464	1.9221	1.8546	1.79954	1.75636	8e-05	0.00019	2.11463	2.91098	0.0	0.0	0.00463	0.00422	0.66235	-0.87897	0.00289	0.00706	0.0	8.61345	7.16724	6.85731	6.72939	-2.46325	2.34501	0.62103	-1.00336	-3.49217	3.88689	-1.71132	2.84345	0.75412	-0.52377	-2.41	4.32437	0.75193	0.49844	0.13308	0.47959	1.08216	0.43749	0.56141	0.07552	0.32632	-0.16664	0.16084	-0.52143	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.08	0.00827	0.0024	0.58824	-1.34491	10.0	1.46254	1.15252	1.1132	1.10002	3.57167	3.17582	2.87837	2.68	0.0002	0.00029	1.46789	1.23704	0.0	0.00035	0.00649	0.01374	2.54465	4.71304	0.00132	0.0043	0.0	11.6161	9.50969	8.63364	8.13506	2.5901	2.91031	0.12246	-0.98619	2.59125	3.63592	2.01355	2.53215	0.06056	-0.69738	1.99676	3.68408	-0.57654	-0.37816	-0.0619	0.28881	-0.59449	0.04816	0.56349	0.82338	-0.54269	0.57752	-0.35697	-0.56177	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.081	0.00933	0.0016	0.58824	-4.41313	13.0	1.53793	1.1701	1.12587	1.11114	2.56857	2.38095	2.29416	2.24652	0.00027	0.00057	1.88238	1.78068	0.0	0.0	0.00294	0.00354	1.53305	1.9137	0.00228	0.00456	0.0	13.22244	10.39835	9.41243	8.87255	-1.00667	2.10617	1.4186	2.72903	-1.27324	1.23501	-1.16369	2.15558	1.55775	3.28809	-1.48808	2.01474	-0.15702	0.0494	0.13915	0.55906	-0.21483	0.77973	-0.18961	0.25289	0.24932	0.43705	-0.42065	0.17835	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.067	0.0088	0.00227	0.58824	1.29917	11.0	1.35483	1.10987	1.08168	1.07229	3.53476	3.23219	3.05439	2.95006	0.00025	0.00038	1.27766	0.00955	0.0	0.00035	0.00506	0.00538	1.22242	0.16913	0.00246	0.00526	0.0	14.03543	12.11158	11.51594	11.17189	1.95137	2.27025	1.01644	-0.45705	0.84584	2.69793	2.16101	2.35202	0.3699	-0.40199	1.52264	3.17117	0.20964	0.08176	-0.64654	0.05506	0.67681	0.47323	0.40922	0.54219	-0.41842	0.301	-0.21818	-0.10033	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.075	0.0108	0.00307	0.58824	-4.05583	12.0	1.41738	1.13552	1.10076	1.08909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00513	0.00611	0.67686	-1.3789	0.00123	0.01162	0.0	11.24119	9.15054	8.46486	8.1539	-0.68029	2.13863	-0.65113	-0.79497	0.28254	2.82353	-0.46901	2.26481	-0.20344	-0.58936	-0.26826	3.07399	0.21129	0.12619	0.4477	0.20561	-0.5508	0.25045	0.75002	0.0	-0.21279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.117	0.0112	0.00213	0.58824	-2.20322	11.0	1.68996	1.23205	1.17118	1.15083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00514	0.00529	0.99457	-0.56459	0.00281	0.00605	0.0	10.5636	8.47512	7.6969	7.25616	-3.76048	1.71055	0.069	-1.17735	-3.59614	2.5932	-3.63644	2.33376	-0.33882	-0.45326	-3.50785	3.7796	0.12404	0.62321	-0.40782	0.72409	0.08829	1.1864	0.56622	0.0	-0.3516	0.0	-0.25455	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.091	0.0096	0.00267	0.58824	5.48637	9.0	1.41397	1.15593	1.11675	1.10318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00439	0.00556	1.39693	0.49306	0.00228	0.00351	0.0	5.90824	5.25719	5.13888	5.09443	2.38105	4.09439	1.036	-0.41319	0.16291	4.64043	2.01445	3.42413	1.08425	0.24285	0.80762	4.50317	-0.3666	-0.67026	0.04825	0.65604	0.64472	-0.13725	0.81721	0.0	-0.15323	0.0	-0.16667	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.094	0.00907	0.00253	0.58824	-0.33296	13.0	1.58981	1.19258	1.14251	1.12574	2.88169	2.76555	2.66021	2.57074	0.0001	0.0002	1.65458	1.30788	0.0	0.0	0.00345	0.0038	0.9035	-0.67718	0.00193	0.00614	0.0	12.38367	10.10783	9.11936	8.58766	0.8592	1.39806	0.53545	-0.51261	0.51847	1.14885	0.40002	1.74306	0.04603	0.53949	0.51567	1.95639	-0.45917	0.345	-0.48942	1.05209	-0.0028	0.80754	0.59917	-0.03376	0.81053	-0.10085	0.47108	-0.35759	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.051	0.0096	0.00347	0.58824	-5.59215	12.0	1.25472	1.07366	1.05489	1.04865	1.0	1.0	1.0	1.0	6e-05	0.00019	3.01511	7.09091	0.0	0.0	0.00569	0.00679	1.01798	-0.0726	0.00158	0.00925	0.0	15.98439	14.62782	14.03534	13.69539	1.19837	2.35229	-1.31291	1.17817	1.69166	1.78311	0.60841	3.00523	-1.21159	1.52375	1.15366	3.00212	-0.58997	0.65293	0.10132	0.34558	-0.538	1.21902	-0.23245	0.49079	0.24649	0.39652	-0.12699	0.3057	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.117	0.01093	0.00267	0.58824	-1.98444	14.0	1.69854	1.24185	1.17899	1.15768	2.77282	2.63504	2.55464	2.50679	0.00016	0.00033	1.79676	1.45863	0.0	0.0	0.00326	0.00302	0.70356	-0.26299	0.00316	0.00487	0.0	8.78182	7.00434	6.27747	5.91432	-3.01963	2.97629	1.38189	1.54811	-3.84738	3.12032	-3.26597	2.27027	1.26838	1.78675	-3.77231	2.78168	-0.24634	-0.70601	-0.11351	0.23864	0.07506	-0.33864	0.29678	0.15876	0.39291	-0.10147	0.41897	0.18388	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
