,timesteps,is_neutral,S_m,J_m,speciation_rate,death_proportion,trait_rate_meta,ecological_strength,intrasp_competition,intersp_competition,mutualism_proportion,generations,community_assembly_model,speciation_model,mutation_rate,alpha,sequence_length,J,m,speciation_prob,generation,_lambda,migrate_calculated,extrate_calculated,trait_rate_local,filtering_optimum,S,abund_h1,abund_h2,abund_h3,abund_h4,pi_h1,pi_h2,pi_h3,pi_h4,mean_pi,std_pi,skewness_pi,kurtosis_pi,median_pi,iqr_pi,mean_dxys,std_dxys,skewness_dxys,kurtosis_dxys,median_dxys,iqr_dxys,trees,trait_h1,trait_h2,trait_h3,trait_h4,mean_local_traits,std_local_traits,skewness_local_traits,kurtosis_local_traits,median_local_traits,iqr_local_traits,mean_regional_traits,std_regional_traits,skewness_regional_traits,kurtosis_regional_traits,median_regional_traits,iqr_regional_traits,reg_loc_mean_trait_dif,reg_loc_std_trait_dif,reg_loc_skewness_trait_dif,reg_loc_kurtosis_trait_dif,reg_loc_median_trait_dif,reg_loc_iqr_trait_dif,abundance_dxy_cor,abundance_pi_cor,abundance_trait_cor,dxy_pi_cor,dxy_trait_cor,pi_trait_cor,SGD_0,SGD_1,SGD_2,SGD_3,SGD_4,SGD_5,SGD_6,SGD_7,SGD_8,SGD_9
emergeant_neutrality-092294298,"[0, 5968, 11936, 17904, 23872, 29840, 35808, 41776, 47744, 53712, 59680, 65648, 71616, 77584, 83552, 89520, 95488, 101456, 107424, 113392, 119360, 125328, 131296, 137264, 143232, 149200, 155168, 161136, 167104, 173072, 179040, 185008, 190976, 196944, 202912, 208880, 214848, 220816, 226784, 232752, 238720, 244688, 250656, 256624, 262592, 268560, 274528, 280496, 286464, 292432, 298400, 304368, 310336, 316304, 322272, 328240, 334208, 340176, 346144, 352112, 358080, 364048, 370016, 375984, 381952, 387920, 393888, 399856, 405824, 411792, 417760, 423728, 429696, 435664, 441632, 447600, 453568, 459536, 465504, 471472, 477440, 483408, 489376, 495344, 501312, 507280, 513248, 519216, 525184, 531152, 537120, 543088, 549056, 555024, 560992, 566960, 572928, 578896, 584864, 590832, 596800, 602768, 608736, 614704, 620672, 626640, 632608, 638576, 644544, 650512, 656480, 662448, 668416, 674384, 680352, 686320, 692288, 698256, 704224, 710192, 716160, 722128, 728096, 734064, 740032]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",250.0,500000.0,2.0,0.7,2.0,0.05168,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,1166.0,570.0,2984.0,0.00027,0.00758,500.0,0.97822,0.00025,0.00759,0.58824,3.0039,129.0,50.16362,30.12102,22.37053,18.66274,18.06714,17.29068,16.67375,16.19101,8e-05,0.0002,2.40382,4.38138,0.0,0.0,0.02874,0.00731,-0.78853,2.04356,0.0286,0.00947,0.0,50.7166,32.54269,25.99869,22.42776,3.05821,4.87239,0.09499,-1.63084,2.31483,10.06432,4.10788,3.82561,-0.46951,-1.18438,5.81525,6.60861,1.04967,-1.04679,-0.56449,0.44646,3.50042,-3.4557,0.09318,-0.0615,-0.11105,0.06909,-0.01039,-0.09497,110.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,2.0,2.0
emergeant_neutrality-627463428,"[0, 2056, 4112, 6168, 8224, 10280, 12336, 14392, 16448, 18504, 20560, 22616, 24672, 26728, 28784, 30840, 32896, 34952, 37008, 39064, 41120, 43176, 45232, 47288, 49344, 51400, 53456, 55512, 57568, 59624, 61680, 63736, 65792, 67848, 69904, 71960, 74016, 76072, 78128, 80184, 82240, 84296, 86352, 88408, 90464, 92520, 94576, 96632, 98688, 100744, 102800, 104856, 106912, 108968, 111024, 113080, 115136, 117192, 119248, 121304, 123360, 125416, 127472, 129528, 131584, 133640, 135696, 137752, 139808, 141864, 143920, 145976, 148032, 150088, 152144, 154200, 156256, 158312, 160368, 162424, 164480, 166536, 168592, 170648, 172704, 174760, 176816, 178872, 180928, 182984, 185040, 187096, 189152, 191208, 193264, 195320, 197376, 199432, 201488, 203544, 205600, 207656, 209712, 211768, 213824, 215880, 217936, 219992, 222048, 224104, 226160, 228216, 230272, 232328, 234384, 236440, 238496, 240552, 242608, 244664, 246720, 248776, 250832, 252888, 254944]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250.0,500000.0,2.0,0.7,2.0,2.16525,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,2979.0,570.0,1028.0,0.00897,0.00305,500.0,1.0,0.0087,0.00579,0.58824,-4.26046,73.0,53.7568,46.61186,42.64527,39.9489,29.31162,24.01866,20.88739,19.01671,0.00041,0.00058,1.75009,2.51716,0.00035,0.00062,0.00496,0.00499,1.13946,0.1169,0.00351,0.00544,0.0,51.0802,44.90064,41.48188,39.16265,-0.02917,5.74006,-0.2099,-0.75681,0.87747,8.29586,-1.35484,5.11811,-0.13303,-0.80905,-1.02491,7.86149,-1.32566,-0.62195,0.07688,-0.05224,-1.90238,-0.43437,0.29888,0.28844,0.27256,0.32801,0.39846,-0.04661,36.0,17.0,7.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0
emergeant_neutrality-384687291,"[0, 9478, 18956, 28434, 37912, 47390, 56868, 66346, 75824, 85302, 94780, 104258, 113736, 123214, 132692, 142170, 151648, 161126, 170604, 180082, 189560, 199038, 208516, 217994, 227472, 236950, 246428, 255906, 265384, 274862, 284340, 293818, 303296, 312774, 322252, 331730, 341208, 350686, 360164, 369642, 379120, 388598, 398076, 407554, 417032, 426510, 435988, 445466, 454944, 464422, 473900, 483378, 492856, 502334, 511812, 521290, 530768, 540246, 549724, 559202, 568680, 578158, 587636, 597114, 606592, 616070, 625548, 635026, 644504, 653982, 663460, 672938, 682416, 691894, 701372, 710850, 720328, 729806, 739284, 748762, 758240, 767718, 777196, 786674, 796152, 805630, 815108, 824586, 834064, 843542, 853020, 862498, 871976, 881454, 890932, 900410, 909888, 919366, 928844, 938322, 947800, 957278, 966756, 976234, 985712, 995190, 1004668, 1014146, 1023624, 1033102, 1042580, 1052058, 1061536, 1071014, 1080492, 1089970, 1099448, 1108926, 1118404, 1127882, 1137360, 1146838, 1156316, 1165794, 1175272]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",250.0,500000.0,2.0,0.7,2.0,0.09617,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,2443.0,570.0,4739.0,0.00279,0.005,499.89449,1.0,0.00282,0.00575,0.58824,0.31965,125.0,36.6583,16.73632,10.94296,8.78564,30.04096,23.70417,18.27217,14.79103,0.00023,0.00048,3.73329,21.36962,0.0,0.00035,0.03972,0.02727,-0.09593,-1.43211,0.04386,0.05702,0.0,34.61256,17.91287,13.38538,11.55141,-0.15643,6.29021,-0.11593,-1.37438,0.90507,13.03678,-0.38212,5.73107,0.0507,-1.51202,-0.07124,11.11142,-0.22569,-0.55914,0.16663,-0.13764,-0.97631,-1.92537,0.15624,0.19958,0.02451,-0.04211,0.6308,-0.20831,99.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
emergeant_neutrality-312037692,"[0, 4176, 8352, 12528, 16704, 20880, 25056, 29232, 33408, 37584, 41760, 45936, 50112, 54288, 58464, 62640, 66816, 70992, 75168, 79344, 83520, 87696, 91872, 96048, 100224, 104400, 108576, 112752, 116928, 121104, 125280, 129456, 133632, 137808, 141984, 146160, 150336, 154512, 158688, 162864, 167040, 171216, 175392, 179568, 183744, 187920, 192096, 196272, 200448, 204624, 208800, 212976, 217152, 221328, 225504, 229680, 233856, 238032, 242208, 246384, 250560, 254736, 258912, 263088, 267264, 271440, 275616, 279792, 283968, 288144, 292320, 296496, 300672, 304848, 309024, 313200, 317376, 321552, 325728, 329904, 334080, 338256, 342432, 346608, 350784, 354960, 359136, 363312, 367488, 371664, 375840, 380016, 384192, 388368, 392544, 396720, 400896, 405072, 409248, 413424, 417600, 421776, 425952, 430128, 434304, 438480, 442656, 446832, 451008, 455184, 459360, 463536, 467712, 471888, 476064, 480240, 484416, 488592, 492768, 496944, 501120, 505296, 509472, 513648, 517824]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",250.0,500000.0,2.0,0.7,2.0,0.35493,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,4135.0,570.0,2088.0,0.00608,0.00027,500.0,1.0,0.00599,0.00191,0.58824,0.06826,37.0,18.84234,13.54269,10.94693,9.47352,20.25284,15.76034,13.38055,12.04467,0.002,0.00232,1.66404,2.22446,0.00133,0.00265,0.01345,0.01224,0.50802,-0.82039,0.01368,0.01982,0.0,17.32079,13.19548,11.46723,10.56848,2.2213,4.46484,0.12903,-0.98669,2.06838,6.3431,1.89732,4.42734,0.2293,-0.78856,2.01882,6.65182,-0.32399,-0.0375,0.10027,0.19812,-0.04956,0.30872,0.57868,0.66862,0.27411,0.69648,0.39288,0.0738,16.0,6.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0
emergeant_neutrality-937592118,"[0, 2546, 5092, 7638, 10184, 12730, 15276, 17822, 20368, 22914, 25460, 28006, 30552, 33098, 35644, 38190, 40736, 43282, 45828, 48374, 50920, 53466, 56012, 58558, 61104, 63650, 66196, 68742, 71288, 73834, 76380, 78926, 81472, 84018, 86564, 89110, 91656, 94202, 96748, 99294, 101840, 104386, 106932, 109478, 112024, 114570, 117116, 119662, 122208, 124754, 127300, 129846, 132392, 134938, 137484, 140030, 142576, 145122, 147668, 150214, 152760, 155306, 157852, 160398, 162944, 165490, 168036, 170582, 173128, 175674, 178220, 180766, 183312, 185858, 188404, 190950, 193496, 196042, 198588, 201134, 203680, 206226, 208772, 211318, 213864, 216410, 218956, 221502, 224048, 226594, 229140, 231686, 234232, 236778, 239324, 241870, 244416, 246962, 249508, 252054, 254600, 257146, 259692, 262238, 264784, 267330, 269876, 272422, 274968, 277514, 280060, 282606, 285152, 287698, 290244, 292790, 295336, 297882, 300428, 302974, 305520, 308066, 310612, 313158, 315704]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250.0,500000.0,2.0,0.7,2.0,4.33354,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,1741.0,570.0,1273.0,0.00056,0.00072,499.60723,1.0,0.00065,0.00094,0.58824,-0.9313,44.0,37.59337,35.21129,33.71771,32.59891,25.60001,22.48475,20.30888,18.7713,0.00077,0.00075,0.87952,0.10662,0.00066,0.00119,0.01273,0.00626,-0.1467,-1.14474,0.01263,0.01039,0.0,36.52964,34.34038,32.95383,31.91713,0.46788,3.46855,-0.07577,-0.96046,0.79691,5.33183,0.52386,2.56314,-0.10123,-0.14978,0.50842,3.75374,0.05598,-0.9054,-0.02546,0.81069,-0.28849,-1.57809,0.28465,-0.06285,0.26264,-0.266,0.08698,-0.06842,14.0,5.0,6.0,6.0,4.0,3.0,2.0,1.0,1.0,2.0
emergeant_neutrality-777452610,"[0, 8320, 16640, 24960, 33280, 41600, 49920, 58240, 66560, 74880, 83200, 91520, 99840, 108160, 116480, 124800, 133120, 141440, 149760, 158080, 166400, 174720, 183040, 191360, 199680, 208000, 216320, 224640, 232960, 241280, 249600, 257920, 266240, 274560, 282880, 291200, 299520, 307840, 316160, 324480, 332800, 341120, 349440, 357760, 366080, 374400, 382720, 391040, 399360, 407680, 416000, 424320, 432640, 440960, 449280, 457600, 465920, 474240, 482560, 490880, 499200, 507520, 515840, 524160, 532480, 540800, 549120, 557440, 565760, 574080, 582400, 590720, 599040, 607360, 615680, 624000, 632320, 640640, 648960, 657280, 665600, 673920, 682240, 690560, 698880, 707200, 715520, 723840, 732160, 740480, 748800, 757120, 765440, 773760, 782080, 790400, 798720, 807040, 815360, 823680, 832000, 840320, 848640, 856960, 865280, 873600, 881920, 890240, 898560, 906880, 915200, 923520, 931840, 940160, 948480, 956800, 965120, 973440, 981760, 990080, 998400, 1006720, 1015040, 1023360, 1031680]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250.0,500000.0,2.0,0.7,2.0,4.00354,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,2222.0,570.0,4160.0,0.00128,0.00208,500.0,1.0,0.00127,0.00228,0.58824,-0.64669,183.0,136.78979,118.46984,107.97675,100.7351,64.27422,45.34393,33.97569,28.01201,0.00054,0.00094,3.57382,16.96352,0.0,0.00082,0.03471,0.01516,-0.41285,0.03885,0.03561,0.0143,0.0,130.34097,113.76946,104.50269,98.15525,1.68505,8.51669,0.1548,-0.99321,0.70939,13.75296,1.48379,6.46576,0.10323,-0.66534,1.10981,9.89394,-0.20126,-2.05092,-0.05157,0.32787,0.40042,-3.85902,0.11583,-0.03479,0.15717,-0.04492,0.05509,-0.20793,125.0,36.0,12.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0
emergeant_neutrality-91876327,"[0, 7740, 15480, 23220, 30960, 38700, 46440, 54180, 61920, 69660, 77400, 85140, 92880, 100620, 108360, 116100, 123840, 131580, 139320, 147060, 154800, 162540, 170280, 178020, 185760, 193500, 201240, 208980, 216720, 224460, 232200, 239940, 247680, 255420, 263160, 270900, 278640, 286380, 294120, 301860, 309600, 317340, 325080, 332820, 340560, 348300, 356040, 363780, 371520, 379260, 387000, 394740, 402480, 410220, 417960, 425700, 433440, 441180, 448920, 456660, 464400, 472140, 479880, 487620, 495360, 503100, 510840, 518580, 526320, 534060, 541800, 549540, 557280, 565020, 572760, 580500, 588240, 595980, 603720, 611460, 619200, 626940, 634680, 642420, 650160, 657900, 665640, 673380, 681120, 688860, 696600, 704340, 712080, 719820, 727560, 735300, 743040, 750780, 758520, 766260, 774000, 781740, 789480, 797220, 804960, 812700, 820440, 828180, 835920, 843660, 851400, 859140, 866880, 874620, 882360, 890100, 897840, 905580, 913320, 921060, 928800, 936540, 944280, 952020, 959760]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",250.0,500000.0,2.0,0.7,2.0,0.07075,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,1520.0,570.0,3870.0,0.0035,0.00293,500.0,0.96357,0.00355,0.00386,0.58824,0.18146,91.0,19.52672,9.25395,6.85616,5.89243,23.53901,22.29586,21.21707,20.27152,0.00022,0.00038,1.50688,1.04071,0.0,0.00035,0.02226,0.01645,0.01274,-1.57659,0.0186,0.03632,0.0,18.45679,9.73443,7.6866,6.85152,-0.29754,4.44134,0.13283,-1.23128,-0.62196,8.35587,0.03794,4.72788,-0.08786,-1.60321,-0.07016,9.72844,0.33548,0.28654,-0.22069,-0.37194,0.5518,1.37256,0.17947,-0.03648,0.01766,0.04824,0.53069,-0.13783,66.0,0.0,3.0,0.0,10.0,2.0,7.0,1.0,1.0,1.0
emergeant_neutrality-275800560,"[0, 3846, 7692, 11538, 15384, 19230, 23076, 26922, 30768, 34614, 38460, 42306, 46152, 49998, 53844, 57690, 61536, 65382, 69228, 73074, 76920, 80766, 84612, 88458, 92304, 96150, 99996, 103842, 107688, 111534, 115380, 119226, 123072, 126918, 130764, 134610, 138456, 142302, 146148, 149994, 153840, 157686, 161532, 165378, 169224, 173070, 176916, 180762, 184608, 188454, 192300, 196146, 199992, 203838, 207684, 211530, 215376, 219222, 223068, 226914, 230760, 234606, 238452, 242298, 246144, 249990, 253836, 257682, 261528, 265374, 269220, 273066, 276912, 280758, 284604, 288450, 292296, 296142, 299988, 303834, 307680, 311526, 315372, 319218, 323064, 326910, 330756, 334602, 338448, 342294, 346140, 349986, 353832, 357678, 361524, 365370, 369216, 373062, 376908, 380754, 384600, 388446, 392292, 396138, 399984, 403830, 407676, 411522, 415368, 419214, 423060, 426906, 430752, 434598, 438444, 442290, 446136, 449982, 453828, 457674, 461520, 465366, 469212, 473058, 476904]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",250.0,500000.0,2.0,0.7,2.0,0.01009,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,1975.0,570.0,1923.0,0.00355,0.00227,499.73999,0.85595,0.00359,0.00398,0.58824,5.54487,34.0,12.80074,8.54189,6.77974,5.90784,12.43081,10.81267,9.84816,9.24252,0.00041,0.0006,1.42846,0.90789,0.0,0.00062,0.00894,0.00618,-0.18329,-1.45028,0.0086,0.0114,0.0,13.05217,9.16644,7.69908,6.99581,1.5814,2.70706,0.0376,-1.14349,1.35563,4.76688,0.99267,2.55583,0.54029,-0.52797,0.0767,3.80903,-0.58873,-0.15123,0.5027,0.61553,-1.27893,-0.95785,0.23914,0.24474,0.05601,0.06835,0.31624,0.06401,19.0,5.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0
emergeant_neutrality-605204639,"[0, 6560, 13120, 19680, 26240, 32800, 39360, 45920, 52480, 59040, 65600, 72160, 78720, 85280, 91840, 98400, 104960, 111520, 118080, 124640, 131200, 137760, 144320, 150880, 157440, 164000, 170560, 177120, 183680, 190240, 196800, 203360, 209920, 216480, 223040, 229600, 236160, 242720, 249280, 255840, 262400, 268960, 275520, 282080, 288640, 295200, 301760, 308320, 314880, 321440, 328000, 334560, 341120, 347680, 354240, 360800, 367360, 373920, 380480, 387040, 393600, 400160, 406720, 413280, 419840, 426400, 432960, 439520, 446080, 452640, 459200, 465760, 472320, 478880, 485440, 492000, 498560, 505120, 511680, 518240, 524800, 531360, 537920, 544480, 551040, 557600, 564160, 570720, 577280, 583840, 590400, 596960, 603520, 610080, 616640, 623200, 629760, 636320, 642880, 649440, 656000, 662560, 669120, 675680, 682240, 688800, 695360, 701920, 708480, 715040, 721600, 728160, 734720, 741280, 747840, 754400, 760960, 767520, 774080, 780640, 787200, 793760, 800320, 806880, 813440]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",250.0,500000.0,2.0,0.7,2.0,0.55151,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,3798.0,570.0,3280.0,0.00102,0.00025,500.0,0.94024,0.00103,0.00067,0.58824,0.77614,29.0,18.2357,15.43649,13.77773,12.62986,17.92161,14.52555,12.51682,11.25901,0.00207,0.00207,1.3858,1.62769,0.00133,0.00269,0.02248,0.01586,-0.00551,-1.17167,0.02877,0.02772,0.0,17.26361,14.73828,13.26362,12.27663,-0.37858,4.31472,0.02887,-1.12982,0.15649,6.27985,-0.22209,4.08544,0.06886,-0.96351,0.15957,6.18671,0.15649,-0.22928,0.03999,0.16631,0.00308,-0.09314,0.67395,0.55672,0.28786,0.46831,0.26337,-0.01087,9.0,9.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0
emergeant_neutrality-573842851,"[0, 4564, 9128, 13692, 18256, 22820, 27384, 31948, 36512, 41076, 45640, 50204, 54768, 59332, 63896, 68460, 73024, 77588, 82152, 86716, 91280, 95844, 100408, 104972, 109536, 114100, 118664, 123228, 127792, 132356, 136920, 141484, 146048, 150612, 155176, 159740, 164304, 168868, 173432, 177996, 182560, 187124, 191688, 196252, 200816, 205380, 209944, 214508, 219072, 223636, 228200, 232764, 237328, 241892, 246456, 251020, 255584, 260148, 264712, 269276, 273840, 278404, 282968, 287532, 292096, 296660, 301224, 305788, 310352, 314916, 319480, 324044, 328608, 333172, 337736, 342300, 346864, 351428, 355992, 360556, 365120, 369684, 374248, 378812, 383376, 387940, 392504, 397068, 401632, 406196, 410760, 415324, 419888, 424452, 429016, 433580, 438144, 442708, 447272, 451836, 456400, 460964, 465528, 470092, 474656, 479220, 483784, 488348, 492912, 497476, 502040, 506604, 511168, 515732, 520296, 524860, 529424, 533988, 538552, 543116, 547680, 552244, 556808, 561372, 565936]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250.0,500000.0,2.0,0.7,2.0,0.99393,-1.0,-1.0,0.0,500.0,pairwise_competition,point_mutation,0.0,1089.0,570.0,2282.0,0.00015,0.00142,500.0,0.95004,0.00015,0.00152,0.58824,1.69018,41.0,30.27938,26.15584,23.82621,22.31341,9.27343,7.80989,6.76826,6.08957,0.00019,0.0004,2.61919,7.34978,0.0,0.00035,0.03109,0.0088,-0.42538,-0.90856,0.03281,0.01474,0.0,29.29021,25.37816,23.24933,21.90197,2.49791,4.8089,0.14684,-1.31294,2.37184,8.74267,2.04094,3.92141,0.0718,-0.6654,2.02216,5.55963,-0.45697,-0.88749,-0.07504,0.64754,-0.34968,-3.18304,-0.15818,0.06781,-0.04652,-0.03496,-0.10835,-0.08384,30.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
